price,year,odometer,manufacturer,model,condition,cylinders,fuel,transmission,type,age,cluster,cluster_name
35395,2018,49425,ford,f-150,excellent,6 cylinders,gas,automatic,pickup,3,2,高端车
25590,2016,38282,nissan,frontier crew cab sv,good,6 cylinders,gas,other,pickup,5,1,中端车
34111,2014,92808,gmc,sierra,excellent,8 cylinders,gas,automatic,truck,7,1,中端车
19950,2015,72231,ford,mustang,excellent,4 cylinders,gas,automatic,coupe,6,1,中端车
14950,2012,107745,audi,q5,excellent,6 cylinders,gas,automatic,SUV,9,0,经济型车
14950,2014,84858,cadillac,ats,excellent,4 cylinders,gas,automatic,sedan,7,0,经济型车
16950,2013,53864,dodge,charger,excellent,6 cylinders,gas,automatic,sedan,8,1,中端车
35950,2015,73955,dodge,challenger,excellent,8 cylinders,gas,manual,coupe,6,2,高端车
9999,2013,3041,chevrolet,volt,like new,4 cylinders,hybrid,automatic,hatchback,8,1,中端车
7999,2011,106060,chevrolet,malibu ls,excellent,4 cylinders,gas,automatic,sedan,10,0,经济型车
11999,2007,98787,subaru,outback,like new,4 cylinders,gas,automatic,wagon,14,3,老旧车
52999,2020,21637,jeep,gladiator sport s,like new,6 cylinders,gas,automatic,offroad,1,2,高端车
29999,2016,71744,ford,transit,excellent,6 cylinders,gas,automatic,van,5,1,中端车
25999,2011,149877,ford,f250,excellent,8 cylinders,diesel,automatic,truck,10,0,经济型车
10999,2007,176775,ford,expedition,like new,8 cylinders,gas,automatic,SUV,14,3,老旧车
14000,2012,96000,kia,sorento sx,excellent,6 cylinders,gas,automatic,SUV,9,0,经济型车
24590,2017,42253,toyota,avalon xle touring sedan,good,6 cylinders,other,other,sedan,4,1,中端车
31990,2020,4108,gmc,acadia sle sport utility 4d,good,6 cylinders,gas,other,other,1,2,高端车
14999,2016,58450,volkswagen,passat 1.8t se,excellent,4 cylinders,gas,automatic,sedan,5,1,中端车
9597,2014,145789,kia,optima,excellent,4 cylinders,gas,automatic,sedan,7,0,经济型车
13351,2015,59491,kia,soul,excellent,4 cylinders,gas,automatic,sedan,6,1,中端车
9663,2016,106992,hyundai,elantra,excellent,4 cylinders,gas,automatic,sedan,5,0,经济型车
12208,2012,62095,honda,accord sdn,excellent,4 cylinders,gas,automatic,sedan,9,0,经济型车
10999,2016,3289,ford,fusion,like new,4 cylinders,gas,automatic,sedan,5,1,中端车
13495,2008,101314,ford,mustang,excellent,8 cylinders,gas,automatic,coupe,13,3,老旧车
13999,2015,97202,gmc,terrain,like new,4 cylinders,gas,automatic,SUV,6,0,经济型车
39995,2015,85500,cadillac,escalade premium,like new,8 cylinders,gas,automatic,SUV,6,2,高端车
12999,2015,119872,ford,escape,like new,4 cylinders,gas,automatic,SUV,6,0,经济型车
15999,2013,166425,ford,f150,excellent,6 cylinders,gas,automatic,truck,8,0,经济型车
23999,2015,154677,ford,f-150,excellent,6 cylinders,gas,automatic,truck,6,0,经济型车
54995,2019,8000,jeep,wrangler unlimited,excellent,6 cylinders,gas,manual,SUV,2,2,高端车
34990,2016,34425,gmc,canyon crew cab sle pickup,good,6 cylinders,gas,other,pickup,5,2,高端车
32590,2011,44429,bmw,m3 convertible 2d,good,8 cylinders,gas,other,other,10,1,中端车
42995,2018,61897,ford,f-150 platinum,excellent,6 cylinders,gas,automatic,truck,3,2,高端车
6995,2010,207798,honda,accord ex-l 2.4,excellent,4 cylinders,gas,manual,sedan,11,3,老旧车
38999,2007,166906,chevrolet,silverado 2500hd,good,8 cylinders,diesel,automatic,pickup,14,3,老旧车
43995,2015,52582,ford,f-150,excellent,6 cylinders,gas,automatic,pickup,6,2,高端车
34395,2019,15174,ford,f-150,excellent,8 cylinders,gas,automatic,pickup,2,2,高端车
15000,2010,118000,mercedes-benz,benz ml350,excellent,8 cylinders,gas,automatic,SUV,11,3,老旧车
12750,2011,136660,jeep,grand cherokee,excellent,6 cylinders,gas,automatic,SUV,10,3,老旧车
10950,2013,119207,hyundai,veloster,excellent,4 cylinders,gas,automatic,coupe,8,0,经济型车
13950,2012,152450,honda,pilot,excellent,6 cylinders,gas,manual,SUV,9,0,经济型车
8950,2009,139449,jeep,patriot,excellent,4 cylinders,gas,automatic,SUV,12,3,老旧车
12450,2013,75217,hyundai,sonata hybrid,excellent,4 cylinders,hybrid,automatic,sedan,8,0,经济型车
17950,2017,42388,ford,fusion,excellent,4 cylinders,gas,automatic,sedan,4,1,中端车
9950,2012,111638,mazda,mazda3,excellent,4 cylinders,gas,automatic,sedan,9,0,经济型车
10450,2016,86260,chrysler,200,excellent,4 cylinders,gas,automatic,sedan,5,0,经济型车
15950,2013,108513,chrysler,300,excellent,8 cylinders,gas,automatic,sedan,8,0,经济型车
10450,2010,109805,bmw,3-series,excellent,6 cylinders,gas,automatic,sedan,11,3,老旧车
17950,2014,181367,chevrolet,silverado 1500,excellent,8 cylinders,gas,automatic,pickup,7,0,经济型车
16450,2015,216251,ram,1500,excellent,8 cylinders,gas,automatic,pickup,6,0,经济型车
10450,2012,127386,toyota,prius,excellent,4 cylinders,hybrid,automatic,sedan,9,0,经济型车
15950,2013,89802,ford,explorer,excellent,4 cylinders,gas,automatic,SUV,8,0,经济型车
8450,2013,163940,ford,fusion,excellent,4 cylinders,gas,automatic,sedan,8,0,经济型车
16450,2017,63851,ford,fusion,excellent,4 cylinders,gas,automatic,sedan,4,1,中端车
10950,2017,96051,jeep,patriot,excellent,4 cylinders,gas,automatic,SUV,4,0,经济型车
7450,2013,117956,chevrolet,cruze,excellent,4 cylinders,gas,automatic,sedan,8,0,经济型车
10450,2016,118858,buick,verano,excellent,4 cylinders,gas,automatic,sedan,5,0,经济型车
11950,2010,123033,ford,mustang,excellent,6 cylinders,gas,manual,coupe,11,3,老旧车
14950,2008,128234,chevrolet,avalanche,excellent,8 cylinders,gas,automatic,pickup,13,3,老旧车
9950,2017,98588,hyundai,elantra,excellent,4 cylinders,gas,automatic,sedan,4,0,经济型车
5450,2007,198762,toyota,yaris,excellent,4 cylinders,gas,manual,coupe,14,3,老旧车
11950,2014,49481,volkswagen,passat,excellent,5 cylinders,gas,automatic,sedan,7,1,中端车
10450,2010,154364,honda,accord crosstour,excellent,6 cylinders,gas,automatic,sedan,11,3,老旧车
11950,2015,65821,hyundai,veloster,excellent,4 cylinders,gas,automatic,coupe,6,1,中端车
9950,2012,122691,hyundai,sonata,excellent,4 cylinders,gas,automatic,sedan,9,0,经济型车
13950,2017,74486,hyundai,sonata,excellent,4 cylinders,gas,automatic,sedan,4,1,中端车
12950,2012,38201,dodge,grand caravan,excellent,6 cylinders,gas,automatic,mini-van,9,1,中端车
10450,2013,118199,honda,civic sdn,excellent,4 cylinders,gas,automatic,sedan,8,0,经济型车
12450,2017,119264,kia,optima,excellent,4 cylinders,gas,automatic,sedan,4,0,经济型车
8450,2013,109065,chevrolet,cruze,excellent,4 cylinders,gas,automatic,sedan,8,0,经济型车
9950,2014,183553,gmc,terrain,excellent,4 cylinders,gas,automatic,SUV,7,0,经济型车
19450,2013,108182,ram,1500,excellent,8 cylinders,gas,automatic,truck,8,0,经济型车
17450,2013,150277,ram,1500,excellent,8 cylinders,gas,automatic,pickup,8,0,经济型车
10450,2012,114583,hyundai,sonata,excellent,4 cylinders,gas,automatic,sedan,9,0,经济型车
17450,2017,77281,kia,sorento,excellent,4 cylinders,gas,automatic,SUV,4,1,中端车
10950,2016,97546,chrysler,200-series,excellent,4 cylinders,gas,automatic,sedan,5,0,经济型车
7450,2012,112482,chevrolet,malibu,excellent,4 cylinders,gas,automatic,sedan,9,0,经济型车
9950,2015,92542,volkswagen,jetta,excellent,4 cylinders,gas,automatic,sedan,6,0,经济型车
15950,2015,47727,hyundai,sonata,excellent,4 cylinders,gas,automatic,sedan,6,1,中端车
53950,2015,70481,ram,2500,excellent,6 cylinders,diesel,automatic,pickup,6,2,高端车
9450,2016,62084,chevrolet,sonic,excellent,4 cylinders,gas,automatic,sedan,5,1,中端车
10450,2016,79159,chevrolet,cruze limited,excellent,4 cylinders,gas,automatic,sedan,5,0,经济型车
12450,2015,121062,hyundai,santa fe,excellent,6 cylinders,gas,automatic,SUV,6,0,经济型车
17450,2015,102708,dodge,charger,excellent,6 cylinders,gas,automatic,sedan,6,0,经济型车
8950,2014,154297,chrysler,town & country,excellent,6 cylinders,gas,automatic,mini-van,7,0,经济型车
10950,2012,157211,honda,odyssey,excellent,6 cylinders,gas,automatic,mini-van,9,0,经济型车
13450,2017,58095,volkswagen,passat,excellent,4 cylinders,gas,automatic,sedan,4,1,中端车
14950,2014,166382,honda,accord,excellent,4 cylinders,gas,automatic,sedan,7,0,经济型车
20450,2014,108288,ram,1500,excellent,8 cylinders,gas,automatic,pickup,7,0,经济型车
9450,2015,123170,ford,fusion,excellent,4 cylinders,gas,automatic,sedan,6,0,经济型车
7450,2015,91757,chevrolet,sonic,excellent,4 cylinders,gas,automatic,sedan,6,0,经济型车
32450,2015,115462,chevrolet,tahoe,excellent,8 cylinders,gas,automatic,SUV,6,0,经济型车
13750,2015,90422,hyundai,santa fe sport,excellent,4 cylinders,gas,manual,SUV,6,0,经济型车
17950,2013,28310,dodge,durango,excellent,6 cylinders,gas,automatic,SUV,8,1,中端车
34950,2015,94898,ford,f-150,excellent,6 cylinders,gas,automatic,pickup,6,2,高端车
17450,2014,116538,jeep,grand cherokee,excellent,6 cylinders,diesel,automatic,SUV,7,0,经济型车
10450,2014,109242,hyundai,sonata,excellent,4 cylinders,gas,automatic,sedan,7,0,经济型车
19950,2012,114985,nissan,titan,excellent,8 cylinders,gas,automatic,pickup,9,0,经济型车
8950,2012,194664,jeep,grand cherokee,excellent,6 cylinders,gas,automatic,SUV,9,3,老旧车
16950,2017,113853,gmc,acadia limited,excellent,6 cylinders,gas,automatic,SUV,4,0,经济型车
11950,2011,214608,chevrolet,tahoe,excellent,8 cylinders,gas,automatic,SUV,10,3,老旧车
15950,2017,92126,dodge,journey,excellent,6 cylinders,gas,automatic,SUV,4,0,经济型车
8950,2016,88870,hyundai,elantra gt,excellent,4 cylinders,gas,automatic,sedan,5,0,经济型车
11450,2017,75526,hyundai,elantra,excellent,4 cylinders,gas,automatic,sedan,4,1,中端车
12999,2015,78800,chrysler,200,excellent,4 cylinders,gas,automatic,sedan,6,0,经济型车
18995,2016,105576,ford,mustang v6,good,6 cylinders,gas,automatic,coupe,5,0,经济型车
12000,2015,130000,honda,accord,excellent,4 cylinders,gas,manual,sedan,6,0,经济型车
15995,2011,99985,chevrolet,camaro,excellent,6 cylinders,gas,automatic,convertible,10,0,经济型车
16995,2011,115144,ford,explorer,excellent,6 cylinders,gas,automatic,SUV,10,0,经济型车
11995,2014,63930,volkswagen,jetta,excellent,4 cylinders,gas,automatic,sedan,7,1,中端车
19995,2014,91905,toyota,sienna,excellent,6 cylinders,gas,automatic,mini-van,7,0,经济型车
17995,2017,78593,nissan,altima 2.5,excellent,4 cylinders,gas,automatic,sedan,4,1,中端车
18995,2015,70848,bmw,3 series,excellent,4 cylinders,gas,automatic,sedan,6,1,中端车
13995,2016,55205,chevrolet,cruze,excellent,4 cylinders,gas,automatic,sedan,5,1,中端车
13995,2018,43428,ford,fiesta se,excellent,4 cylinders,gas,automatic,sedan,3,1,中端车
15995,2016,75685,nissan,altima,excellent,4 cylinders,gas,automatic,sedan,5,1,中端车
13995,2012,80822,chrysler,300,excellent,6 cylinders,gas,automatic,sedan,9,0,经济型车
12995,2012,52355,subaru,impreza,excellent,4 cylinders,gas,automatic,sedan,9,1,中端车
10995,2015,60522,chevrolet,cruze,excellent,4 cylinders,gas,automatic,sedan,6,1,中端车
10995,2013,87475,fiat,500,excellent,4 cylinders,gas,manual,coupe,8,0,经济型车
15995,2014,115321,honda,civic sedan,excellent,4 cylinders,gas,manual,sedan,7,0,经济型车
14999,2014,169882,ram,1500 tradesman,good,8 cylinders,gas,automatic,pickup,7,0,经济型车
17999,2005,84300,ford,f250 super duty,like new,8 cylinders,diesel,automatic,pickup,16,3,老旧车
7999,2011,118261,volkswagen,jetta sel,like new,5 cylinders,gas,automatic,sedan,10,3,老旧车
8999,2015,103649,chevrolet,cruze 2lt,good,4 cylinders,gas,automatic,sedan,6,0,经济型车
8999,2016,106471,dodge,dart sxt,excellent,4 cylinders,gas,automatic,sedan,5,0,经济型车
7999,2006,78425,toyota,camry solara,like new,4 cylinders,gas,automatic,coupe,15,3,老旧车
10088,2014,149650,mini,cooper paceman s,excellent,4 cylinders,gas,automatic,hatchback,7,0,经济型车
31590,2016,27440,dodge,challenger r/t plus shaker,good,8 cylinders,other,other,coupe,5,2,高端车
19990,2013,57181,infiniti,g g37 sport coupe 2d,good,6 cylinders,gas,other,coupe,8,1,中端车
31990,2018,52733,jeep,wrangler unlimited sport s,good,6 cylinders,gas,other,other,3,2,高端车
29990,2016,19374,ford,mustang gt coupe 2d,good,8 cylinders,gas,automatic,coupe,5,2,高端车
35990,2021,2600,jeep,wrangler sport suv 2d,good,6 cylinders,gas,other,other,0,2,高端车
16999,2013,109533,bmw,535i,excellent,6 cylinders,gas,automatic,sedan,8,0,经济型车
16995,2011,115144,ford,explorer,excellent,6 cylinders,gas,automatic,SUV,10,0,经济型车
15995,2011,99985,chevrolet,camaro,excellent,6 cylinders,gas,automatic,convertible,10,0,经济型车
18995,2016,105576,ford,mustang v6,good,6 cylinders,gas,automatic,coupe,5,0,经济型车
15800,2012,101997,gmc,acadia,good,6 cylinders,gas,automatic,truck,9,0,经济型车
10700,2011,171457,honda,civic,good,4 cylinders,gas,automatic,coupe,10,3,老旧车
19700,2011,203761,toyota,tacoma prerunner,good,6 cylinders,gas,manual,truck,10,3,老旧车
8200,2013,147124,ford,c-max se,good,4 cylinders,hybrid,automatic,wagon,8,0,经济型车
15400,2015,104806,subaru,forester,good,4 cylinders,gas,automatic,SUV,6,0,经济型车
12200,2011,107885,buick,lacrosse cxl,good,6 cylinders,gas,automatic,sedan,10,0,经济型车
7700,2010,149760,hyundai,elantra gls,good,4 cylinders,gas,automatic,sedan,11,3,老旧车
14500,2012,71102,honda,accord,good,4 cylinders,gas,automatic,sedan,9,0,经济型车
31000,2014,95330,ford,f-150,good,6 cylinders,gas,automatic,truck,7,1,中端车
16500,2011,137269,lexus,rx350 awd,good,6 cylinders,gas,automatic,SUV,10,0,经济型车
5999,2005,91179,chrysler,pt cruiser,like new,4 cylinders,gas,automatic,convertible,16,3,老旧车
27900,2017,37800,bmw,x3,excellent,4 cylinders,gas,automatic,SUV,4,1,中端车
30330,2018,10419,honda,cr-v,like new,4 cylinders,gas,automatic,SUV,3,2,高端车
55680,2020,5693,gmc,sierra 1500,like new,4 cylinders,gas,automatic,pickup,1,2,高端车
46567,2020,18280,acura,mdx,like new,6 cylinders,gas,automatic,SUV,1,2,高端车
43908,2018,32876,chevrolet,silverado 1500,like new,8 cylinders,gas,automatic,pickup,3,2,高端车
27999,2018,45362,ford,edge,like new,4 cylinders,gas,automatic,SUV,3,1,中端车
26505,2018,31107,gmc,terrain slt,like new,4 cylinders,gas,automatic,SUV,3,1,中端车
29469,2019,33632,toyota,camry,like new,4 cylinders,gas,automatic,sedan,2,2,高端车
35211,2011,46830,chevrolet,corvette,like new,8 cylinders,gas,manual,coupe,10,2,高端车
8499,2006,78425,toyota,camry solara,like new,4 cylinders,gas,automatic,coupe,15,3,老旧车
17999,2005,84300,ford,f250 super duty,like new,8 cylinders,diesel,automatic,pickup,16,3,老旧车
8999,2016,106471,dodge,dart sxt,excellent,4 cylinders,gas,automatic,sedan,5,0,经济型车
35963,2019,23219,toyota,rav4,like new,4 cylinders,hybrid,automatic,SUV,2,2,高端车
43430,2020,10751,honda,pilot elite,like new,6 cylinders,gas,automatic,SUV,1,2,高端车
38500,2017,34825,toyota,tacoma,excellent,6 cylinders,gas,automatic,pickup,4,2,高端车
14999,2013,93839,bmw,3 series 328i,excellent,4 cylinders,gas,automatic,sedan,8,0,经济型车
27999,2005,151689,ford,f250,like new,8 cylinders,diesel,automatic,truck,16,3,老旧车
9999,2017,71891,ford,fiesta,like new,4 cylinders,gas,automatic,sedan,4,1,中端车
12995,2016,66232,volkswagen,passat 1.8t se,excellent,4 cylinders,gas,automatic,sedan,5,1,中端车
6400,2008,164116,subaru,outback,good,4 cylinders,gas,manual,wagon,13,3,老旧车
12999,2018,99748,chevrolet,cruze,excellent,4 cylinders,gas,automatic,sedan,3,0,经济型车
36990,2016,23190,gmc,sierra 2500 hd double cab,good,8 cylinders,gas,other,pickup,5,2,高端车
26590,2014,45318,lexus,is 350 sedan 4d,good,6 cylinders,gas,other,sedan,7,1,中端车
43950,2011,0,chevrolet,silverado 2500hd,excellent,8 cylinders,diesel,automatic,pickup,10,2,高端车
8500,2012,127151,chevrolet,colorado n work truck,excellent,4 cylinders,gas,automatic,pickup,9,0,经济型车
22995,2015,107419,toyota,tacoma prerunner,good,4 cylinders,gas,automatic,pickup,6,0,经济型车
12750,2011,136660,jeep,grand cherokee,excellent,6 cylinders,gas,automatic,SUV,10,3,老旧车
10950,2013,119207,hyundai,veloster,excellent,4 cylinders,gas,automatic,coupe,8,0,经济型车
13950,2012,152450,honda,pilot,excellent,6 cylinders,gas,manual,SUV,9,0,经济型车
8950,2009,139449,jeep,patriot,excellent,4 cylinders,gas,automatic,SUV,12,3,老旧车
12450,2013,75217,hyundai,sonata hybrid,excellent,4 cylinders,hybrid,automatic,sedan,8,0,经济型车
5999,2007,119976,ford,fusion sel,excellent,6 cylinders,gas,automatic,sedan,14,3,老旧车
9999,2011,118455,chrysler,town & country,like new,4 cylinders,gas,automatic,van,10,0,经济型车
10999,2012,120783,toyota,camry,like new,4 cylinders,gas,automatic,sedan,9,0,经济型车
9999,2014,114254,jeep,compass,excellent,4 cylinders,gas,automatic,SUV,7,0,经济型车
8999,2015,57593,dodge,dart,like new,4 cylinders,gas,automatic,sedan,6,1,中端车
16500,2015,57020,hyundai,genesis 3.8l,excellent,6 cylinders,gas,automatic,sedan,6,1,中端车
39990,2019,8373,nissan,370z nismo coupe 2d,good,6 cylinders,gas,other,coupe,2,2,高端车
25590,2015,54047,lexus,gs 350 sedan 4d,good,6 cylinders,gas,other,sedan,6,1,中端车
24990,2019,44934,nissan,frontier crew cab sv,good,6 cylinders,gas,other,pickup,2,1,中端车
17950,2017,42388,ford,fusion,excellent,4 cylinders,gas,automatic,sedan,4,1,中端车
9950,2012,111638,mazda,mazda3,excellent,4 cylinders,gas,automatic,sedan,9,0,经济型车
10450,2016,86260,chrysler,200,excellent,4 cylinders,gas,automatic,sedan,5,0,经济型车
15950,2013,108513,chrysler,300,excellent,8 cylinders,gas,automatic,sedan,8,0,经济型车
10450,2010,109805,bmw,3-series,excellent,6 cylinders,gas,automatic,sedan,11,3,老旧车
17950,2014,181367,chevrolet,silverado 1500,excellent,8 cylinders,gas,automatic,pickup,7,0,经济型车
16450,2015,216251,ram,1500,excellent,8 cylinders,gas,automatic,pickup,6,0,经济型车
28450,2008,79725,ford,super duty f-250 srw,excellent,8 cylinders,diesel,automatic,pickup,13,3,老旧车
14450,2012,111290,mercedes-benz,ml,excellent,6 cylinders,gas,automatic,SUV,9,0,经济型车
16900,2014,118660,mercedes-benz,ml,excellent,6 cylinders,gas,automatic,SUV,7,0,经济型车
8950,2013,73125,chevrolet,cruze,excellent,4 cylinders,gas,automatic,sedan,8,0,经济型车
15950,2019,26292,ford,fusion,excellent,4 cylinders,gas,automatic,sedan,2,1,中端车
19950,2016,84415,mercedes-benz,e-class,excellent,6 cylinders,gas,automatic,sedan,5,1,中端车
19999,2012,134517,ford,f150,like new,8 cylinders,gas,automatic,truck,9,0,经济型车
4500,2010,138805,hyundai,elantra,excellent,4 cylinders,gas,automatic,sedan,11,3,老旧车
4500,2008,131627,kia,spectra5 sx,excellent,4 cylinders,gas,manual,hatchback,13,3,老旧车
